source_file,scope,level_id,level,topic_id,topic,card_id,pl_surface,en_gloss,classification_basis,entry_type,lemma_candidate,lemma_confidence,surface_sie_form,pair_raw,pair_lemmas,relation_type,related_ids,sense_groups,is_mature,case_guidance_status,case_ids_raw,hint_evidence,example_evidence,surface_normalized,duplicate_surface_group_size,flashcard_eligible,search_eligible,typeit_eligible,listening_eligible,mixed_eligible,accepted_answers_count,source_match_audit_class,book_indexes,linked_repository_form_source_entry_numbers,opposite_reflexivity_collision_entry_numbers,uncertainty_note
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-015,pogodzić się,to make up / reconcile,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,pogodzić się,high-surface; semantic sense unresolved,true,godzić się / pogodzić się,godzić się;pogodzić się,,,,false,none-structured; inspect free text/context,,The happy ending after a kłótnia.,Na szczęście szybko się pogodziliśmy.,pogodzić się,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-016,przepraszać,to apologise,infinitive-headed Polish label + English verbal gloss,lemma,przepraszać,high-surface; semantic sense unresolved,false,przepraszać / przeprosić,przepraszać;przeprosić,,,,false,none-structured; inspect free text/context,,'Przepraszam' is also just 'excuse me / sorry'.,"Przepraszam, że tak powiedziałem.",przepraszać,1,true,true,true,true,true,0,exact,519,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-017,wybaczyć,to forgive,infinitive-headed Polish label + English verbal gloss,lemma,wybaczyć,high-surface; semantic sense unresolved,false,wybaczać / wybaczyć,wybaczać;wybaczyć,,,,false,explicit-case-name-in-card-text,dative,'wybaczyć komuś' + dative.,Czy możesz mi wybaczyć?,wybaczyć,1,true,true,true,true,true,0,unreviewed-linked-form-only,,815,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-019,zdradzić,to cheat / betray,infinitive-headed Polish label + English verbal gloss,lemma,zdradzić,high-surface; semantic sense unresolved,false,zdradzać / zdradzić,zdradzać;zdradzić,,,,false,none-structured; inspect free text/context,,Strong word. 'zdrada' = betrayal / an affair.,"Nie mógł jej wybaczyć, że go zdradziła.",zdradzić,1,true,true,true,true,true,0,unreviewed-linked-form-only,,956,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-021,zgadzać się,to agree,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,zgadzać się,high-surface; semantic sense unresolved,true,zgadzać się / zgodzić się,zgadzać się;zgodzić się,,,,false,explicit-case-name-in-card-text,instrumental,'zgadzać się z kimś' + instrumental. Opposite: 'nie zgadzać się'.,Zgadzam się z tobą w tej sprawie.,zgadzać się,1,true,true,true,true,true,0,exact,958,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-culture-entertainment,Kultura i rozrywka,b1-culture-entertainment-018,polecać,to recommend,infinitive-headed Polish label + English verbal gloss,lemma,polecać,high-surface; semantic sense unresolved,false,polecać / polecić,polecać;polecić,,,,false,none-structured; inspect free text/context,,'Polecam!' = I recommend it! Very common.,Gorąco polecam tę książkę.,polecać,1,true,true,true,true,true,0,exact,438,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-travel-problems,Problemy w podróży,b1-travel-problems-003,zgubić,to lose,infinitive-headed Polish label + English verbal gloss,lemma,zgubić,high-surface; semantic sense unresolved,false,gubić / zgubić,gubić;zgubić,,,,false,none-structured; inspect free text/context,,'zgubić się' = to get lost (yourself).,Zgubiłem paszport na lotnisku.,zgubić,1,true,true,true,true,true,0,unreviewed-linked-form-only,,135,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-travel-problems,Problemy w podróży,b1-travel-problems-006,ukraść,to steal,infinitive-headed Polish label + English verbal gloss,lemma,ukraść,high-surface; semantic sense unresolved,false,kraść / ukraść,kraść;ukraść,,,,false,none-structured; inspect free text/context,,'kradzież' = theft.,Ktoś ukradł mi portfel w metrze.,ukraść,1,true,true,true,true,true,0,unreviewed-linked-form-only,,175,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-travel-problems,Problemy w podróży,b1-travel-problems-008,zgłosić,to report,infinitive-headed Polish label + English verbal gloss,lemma,zgłosić,high-surface; semantic sense unresolved,false,zgłaszać / zgłosić,zgłaszać;zgłosić,,,,false,none-structured; inspect free text/context,,'zgłosić coś na policji' = to report something to the police.,Muszę zgłosić kradzież na policji.,zgłosić,1,true,true,true,true,true,0,unreviewed-linked-form-only,,959,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-travel-problems,Problemy w podróży,b1-travel-problems-017,utknąć,to get stuck / stranded,infinitive-headed Polish label + English verbal gloss,lemma,utknąć,high-surface; semantic sense unresolved,false,utykać / utknąć,utykać;utknąć,,,,false,none-structured; inspect free text/context,,'utknąć na lotnisku' = to be stranded at the airport.,Utknęliśmy na lotnisku na całą noc.,utknąć,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-003,robić z igły widły,to make a mountain out of a molehill,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,robić,high-surface; semantic sense unresolved,false,,,,,,false,explicit-case-name-in-card-text,genitive,Literally: to make a pitchfork out of a needle. Under negation the object takes the genitive: nie rób wideł.,"Nie rób z igły wideł, to naprawdę drobiazg.",robić z igły widły,1,true,true,true,true,true,0,exact,586,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-006,czuć do kogoś miętę,to have a crush on someone,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,czuć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to feel mint towards someone.,Chyba czuje do niej miętę.,czuć do kogoś miętę,1,true,true,true,true,true,0,exact,50,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-007,rzucać grochem o ścianę,to talk to a brick wall,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,rzucać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to throw peas against a wall.,"Tłumaczę mu to od godziny, ale to jak rzucanie grochem o ścianę.",rzucać grochem o ścianę,1,true,true,true,true,true,0,exact,630,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-008,wiercić komuś dziurę w brzuchu,to nag someone relentlessly,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,wiercić,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to drill a hole in someone's belly.,"Dzieci wierciły mi dziurę w brzuchu, żebym kupił im psa.",wiercić komuś dziurę w brzuchu,1,true,true,false,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-010,mieć muchy w nosie,to be grumpy / in a huff,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,mieć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to have flies in one's nose.,"Nie zaczepiaj go, ma dziś muchy w nosie.",mieć muchy w nosie,1,true,true,true,true,true,0,exact,214,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-011,rzucać słowa na wiatr,to make empty promises,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,rzucać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to throw words to the wind.,"On nie rzuca słów na wiatr - jak coś obieca, to zrobi.",rzucać słowa na wiatr,1,true,true,true,true,true,0,exact,630,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-012,być nie w sosie,to be out of sorts,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,być,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to be not in the sauce.,Coś jesteś dzisiaj nie w sosie.,być nie w sosie,1,true,true,true,true,true,0,exact,25,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-013,urwać się z choinki,to be clueless / out of touch,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,urwać się,high-surface; semantic sense unresolved,true,,,,,,false,none-structured; inspect free text/context,,Literally: to have fallen off the Christmas tree. A woman says: urwałaś.,Ty chyba urwałeś się z choinki - to już dawno nieaktualne.,urwać się z choinki,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-014,wpaść jak śliwka w kompot,to land in a fine mess,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,wpaść,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to fall in like a plum into compote. A woman says: Wpadłam.,Wpadłem jak śliwka w kompot z tym projektem.,wpaść jak śliwka w kompot,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-015,trzymać kciuki,to keep one's fingers crossed,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,trzymać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to hold thumbs.,Trzymam kciuki za twój jutrzejszy egzamin.,trzymać kciuki,1,true,true,true,true,true,0,exact,705,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-017,siedzieć jak na szpilkach,to be on pins and needles,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,siedzieć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,To wait in nervous anticipation.,Czekam na wyniki i siedzę jak na szpilkach.,siedzieć jak na szpilkach,1,true,true,true,true,true,0,exact,635,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-018,odwracać kota ogonem,to twist the facts,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,odwracać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to turn the cat around by its tail. A woman says: powiedziałaś.,"Nie odwracaj kota ogonem, wiesz, co powiedziałeś.",odwracać kota ogonem,1,true,true,true,true,true,0,opposite-reflexivity-base-collision-only,,,341,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-019,wieszać na kimś psy,to drag someone's name through the mud,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,wieszać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to hang dogs on someone.,"Wszyscy wieszają na nim psy, a on nic nie zrobił.",wieszać na kimś psy,1,true,true,true,true,true,0,exact,782,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-020,wywoływać wilka z lasu,to tempt fate,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,wywoływać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to call the wolf out of the woods.,"Nie mówmy o awariach, żeby nie wywoływać wilka z lasu.",wywoływać wilka z lasu,1,true,true,true,true,true,0,exact,870,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-021,kupować kota w worku,to buy a pig in a poke,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,kupować,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to buy a cat in a bag. Buying blind.,"Sprawdź auto przed zakupem, nie kupuj kota w worku.",kupować kota w worku,1,true,true,true,true,true,0,exact,185,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-022,pasować jak wół do karety,to stick out like a sore thumb,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,pasować,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to fit like an ox to a carriage. Total clash.,Ten budynek pasuje tu jak wół do karety.,pasować jak wół do karety,1,true,true,true,true,true,0,exact,396,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-023,mieć węża w kieszeni,to be stingy,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,mieć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,"Literally: to have a snake in one's pocket, so you fear reaching for your wallet.","On nigdy nie stawia kolejki, ma węża w kieszeni.",mieć węża w kieszeni,1,true,true,true,true,true,0,exact,214,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-026,szukać dziury w całym,to nitpick,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,szukać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Literally: to look for a hole in the whole.,"Wszystko gra, przestań szukać dziury w całym.",szukać dziury w całym,1,true,true,true,true,true,0,exact,684,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-idioms,Idiomy,b1-idioms-027,wziąć się w garść,to pull yourself together,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,wziąć się,high-surface; semantic sense unresolved,true,,,,,,false,none-structured; inspect free text/context,,Literally: to take yourself in a fist.,Przestań narzekać i weź się w garść.,wziąć się w garść,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-everyday-slang,Codzienny slang,b1-everyday-slang-014,kminić,to think / figure out,infinitive-headed Polish label + English verbal gloss,lemma,kminić,high-surface; semantic sense unresolved,false,kminić / rozkminić,kminić;rozkminić,,,,false,none-structured; inspect free text/context,,Casual 'to ponder / puzzle over'. Perfective: rozkminić.,Kminię nad tym już godzinę.,kminić,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-everyday-slang,Codzienny slang,b1-everyday-slang-015,obczaić,to check out,infinitive-headed Polish label + English verbal gloss,lemma,obczaić,high-surface; semantic sense unresolved,false,obczajać / obczaić,obczajać;obczaić,,,,false,none-structured; inspect free text/context,,To look something over or scope it out. Also 'obczaj to'.,Musisz obczaić ten nowy lokal w centrum.,obczaić,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-everyday-slang,Codzienny slang,b1-everyday-slang-016,ogarnąć,to sort out / handle,infinitive-headed Polish label + English verbal gloss,lemma,ogarnąć,high-surface; semantic sense unresolved,false,ogarniać / ogarnąć,ogarniać;ogarnąć,,,,false,none-structured; inspect free text/context,,To get a grip on something. 'Ogarnij się' = pull yourself together.,"Spokojnie, ogarnę to do jutra.",ogarnąć,1,true,true,true,true,true,0,unreviewed-linked-form-only,,346,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-everyday-slang,Codzienny slang,b1-everyday-slang-017,czaić,to get it / to catch on,infinitive-headed Polish label + English verbal gloss,lemma,czaić,high-surface; semantic sense unresolved,false,czaić / zaczaić,czaić;zaczaić,,,,false,none-structured; inspect free text/context,,'Czaisz?' = 'you follow?'. 'Nie czaję' = 'I don't get it'.,"Zupełnie nie czaję, o co mu chodzi.",czaić,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-everyday-slang,Codzienny slang,b1-everyday-slang-018,kombinować,to wangle / to find a workaround,infinitive-headed Polish label + English verbal gloss,lemma,kombinować,high-surface; semantic sense unresolved,false,kombinować / wykombinować,kombinować;wykombinować,,,,false,none-structured; inspect free text/context,,A very Polish idea of hustling around the rules to get things done.,"Nie kombinuj, tylko zrób to normalnie.",kombinować,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-everyday-slang,Codzienny slang,b1-everyday-slang-020,olać to,to blow it off / to not bother,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,olać,high-surface; semantic sense unresolved,false,olewać / olać,olewać;olać,,,,false,none-structured; inspect free text/context,,To deliberately not care about something. 'Olej to' = 'let it go / forget it'.,"Olej to, nie warto się stresować.",olać to,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-corporate-slang,Korpo-slang,b1-corporate-slang-007,harować,to slave away,infinitive-headed Polish label + English verbal gloss,lemma,harować,high-surface; semantic sense unresolved,false,harować (impf only),harować,,,,false,none-structured; inspect free text/context,,To work exhaustingly hard.,Haruję nad tym raportem od rana.,harować,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-corporate-slang,Korpo-slang,b1-corporate-slang-008,tyrać,to toil,infinitive-headed Polish label + English verbal gloss,lemma,tyrać,high-surface; semantic sense unresolved,false,tyrać (impf only),tyrać,,,,false,none-structured; inspect free text/context,,"Near-synonym of 'harować', equally casual. A woman says: Tyrałam.",Tyrałem nad tym przez cały weekend.,tyrać,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-corporate-slang,Korpo-slang,b1-corporate-slang-009,ogarnąć temat,to handle it,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,ogarnąć,high-surface; semantic sense unresolved,false,ogarniać / ogarnąć temat,ogarniać;ogarnąć,,,,false,none-structured; inspect free text/context,,To take care of a task or get on top of an issue.,"Spokojnie, ogarnę ten temat do piątku.",ogarnąć temat,1,true,true,true,true,true,0,unreviewed-linked-form-only,,346,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-urban-party-slang,Slang miejski i imprezowy,b1-urban-party-slang-002,wbić,to drop by / roll up,infinitive-headed Polish label + English verbal gloss,lemma,wbić,high-surface; semantic sense unresolved,false,wbijać / wbić,wbijać;wbić,,,,false,none-structured; inspect free text/context,,Literally 'to hammer in'. Arriving somewhere casually.,Mogę do ciebie wbić po pracy?,wbić,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-urban-party-slang,Slang miejski i imprezowy,b1-urban-party-slang-009,lecieć,to dash off,infinitive-headed Polish label + English verbal gloss,lemma,lecieć,high-surface; semantic sense unresolved,false,lecieć / polecieć,lecieć;polecieć,,,,false,none-structured; inspect free text/context,,To head out quickly. 'Muszę lecieć' = gotta run.,"Muszę lecieć, mam autobus.",lecieć,1,true,true,true,true,true,0,exact,190,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-urban-party-slang,Slang miejski i imprezowy,b1-urban-party-slang-010,spadać,to bounce / head off,infinitive-headed Polish label + English verbal gloss,lemma,spadać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,To leave. 'Spadam' = I'm out of here.,"Spadam, robi się późno.",spadać,1,true,true,true,true,true,0,exact,650,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-008,zawracać dupę,to pester / to bug,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,zawracać,high-surface; semantic sense unresolved,false,,,,,,true,none-structured; inspect free text/context,,'Nie zawracaj mi dupy' = 'stop bothering me'.,"Nie zawracaj mi teraz dupy, pracuję.",zawracać dupę,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-009,mieć ból dupy,to be butthurt,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,mieć,high-surface; semantic sense unresolved,false,,,,,,true,none-structured; inspect free text/context,,To sulk out of petty jealousy. Literally 'to have an ass-ache'.,"Ma ból dupy, bo nie dostał zaproszenia.",mieć ból dupy,1,true,true,false,false,true,0,exact,214,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-010,wkurzać się,to get annoyed,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,wkurzać się,high-surface; semantic sense unresolved,true,wkurzać się / wkurzyć się,wkurzać się;wkurzyć się,,,,true,none-structured; inspect free text/context,,"The clean, everyday form of the vulgar 'wkurwić się'.","Przestań, bo zaczynam się wkurzać.",wkurzać się,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-011,chrzanić,to screw it / to talk rubbish,infinitive-headed Polish label + English verbal gloss,lemma,chrzanić,high-surface; semantic sense unresolved,false,,,,,swear-to-talk-rubbish;swear-to-screw-it,true,none-structured; inspect free text/context,,A softened 'pierdolić'. 'Chrzań to' = 'forget it'. Literally 'to horseradish'.,"Chrzanię to, nie robię tego dłużej.",chrzanić,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-012,pieprzyć,to talk rubbish / to screw (something),infinitive-headed Polish label + English verbal gloss,lemma,pieprzyć,high-surface; semantic sense unresolved,false,,,,,swear-to-talk-rubbish,true,none-structured; inspect free text/context,,Another polite stand-in for 'pierdolić'. 'Nie pieprz' = 'don't talk rubbish'. Literally 'to pepper'.,"Nie pieprz, przecież to nieprawda.",pieprzyć,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-018,pierdolić,to not give a f*** / to screw it,infinitive-headed Polish label + English verbal gloss,lemma,pierdolić,high-surface; semantic sense unresolved,false,,,,,swear-to-screw-it;swear-not-give-a-damn,true,none-structured; inspect free text/context,,"'Pierdolę to' = 'f*** it, I don't care'. Also 'to talk crap'.","Pierdolę to, idę do domu.",pierdolić,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-019,spierdalać,to f*** off,infinitive-headed Polish label + English verbal gloss,lemma,spierdalać,high-surface; semantic sense unresolved,false,,,,,,true,none-structured; inspect free text/context,,'Spierdalaj!' = 'f*** off / get lost!'.,"Spierdalaj stąd, zanim wezwę policję.",spierdalać,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-020,odpierdalać,to act up / to mess around,infinitive-headed Polish label + English verbal gloss,lemma,odpierdalać,high-surface; semantic sense unresolved,false,,,,,,true,none-structured; inspect free text/context,,'Co ty odpierdalasz?' = 'what the hell are you doing?!'.,Co ci dzisiaj odpierdala?,odpierdalać,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
